date,precip,temp,time
2019-01-01,0.1,7,0
2019-01-01,0.0,8,1
2019-01-01,0.0,7,2
2019-01-01,0.0,8,3
2019-01-01,0.0,11,4
2019-01-01,0.0,13,5
2019-01-01,0.0,13,6
2019-01-01,0.0,13,7
2019-01-01,0.0,14,8
2019-01-01,0.0,14,9
2019-01-01,0.0,14,10
2019-01-01,0.0,13,11
2019-01-01,0.0,13,12
2019-01-01,0.0,12,13
2019-01-01,0.0,10,14
2019-01-01,0.0,9,15
2019-01-01,0.0,8,16
2019-01-01,0.0,7,17
2019-01-01,0.0,7,18
2019-01-01,0.0,6,19
2019-01-01,0.0,6,20
2019-01-01,0.0,6,21
2019-01-01,0.0,5,22
2019-01-04,0.0,0,0
2019-01-04,0.0,0,1
2019-01-04,0.0,0,2
2019-01-04,0.0,-1,3
2019-01-04,0.0,-1,4
2019-01-04,0.0,-1,5
2019-01-04,0.0,-1,6
2019-01-04,0.0,0,7
2019-01-04,0.0,1,8
2019-01-04,0.0,2,9
2019-01-04,0.0,4,10
2019-01-04,0.0,6,11
2019-01-04,0.0,7,12
2019-01-04,0.0,7,13
2019-01-04,0.0,7,14
2019-01-04,0.0,7,15
2019-01-04,0.0,7,16
2019-01-04,0.0,6,17
2019-01-04,0.0,6,18
2019-01-04,0.0,6,19
2019-01-04,0.0,6,20
2019-01-04,0.0,6,21
2019-01-04,0.0,6,22
2019-01-05,0.0,6,0
2019-01-05,0.0,6,1
2019-01-05,0.1,5,2
2019-01-05,0.0,5,3
2019-01-05,0.1,5,4
2019-01-05,0.0,5,5
2019-01-05,0.0,6,6
2019-01-05,0.0,6,7
2019-01-05,0.0,6,8
2019-01-05,0.0,6,9
2019-01-05,0.0,7,10
2019-01-05,0.0,6,11
2019-01-05,0.2,6,12
2019-01-05,0.0,7,13
2019-01-05,0.0,7,14
2019-01-05,0.0,7,15
2019-01-05,0.0,7,16
2019-01-05,0.0,6,17
2019-01-05,0.0,7,18
2019-01-05,0.0,7,19
2019-01-05,0.0,7,20
2019-01-05,0.0,6,21
2019-01-05,0.0,5,22
2019-01-06,0.0,4,0
2019-01-06,0.0,4,1
2019-01-06,0.0,4,2
2019-01-06,0.0,3,3
2019-01-06,0.0,5,4
2019-01-06,0.0,5,5
2019-01-06,0.0,5,6
2019-01-06,0.0,6,7
2019-01-06,0.0,6,8
2019-01-06,0.0,6,9
2019-01-06,0.0,8,10
2019-01-06,0.0,8,11
2019-01-06,0.0,10,12
2019-01-06,0.0,10,13
2019-01-06,0.0,8,14
2019-01-06,0.0,7,15
2019-01-06,0.0,6,16
2019-01-06,0.0,5,17
2019-01-06,0.0,3,18
2019-01-06,0.0,3,19
2019-01-06,0.0,2,20
2019-01-06,0.0,1,21
2019-01-06,0.0,0,22
2019-01-07,0.0,-1,0
2019-01-07,0.0,-1,1
2019-01-07,0.0,-2,2
2019-01-07,0.0,-2,3
2019-01-07,0.0,-3,4
2019-01-07,0.0,-3,5
2019-01-07,0.0,-3,6
2019-01-07,0.0,-3,7
2019-01-07,0.0,-3,8
2019-01-07,0.0,-2,9
2019-01-07,0.0,-1,10
2019-01-07,0.0,-1,11
2019-01-07,0.0,0,12
2019-01-07,0.0,0,13
2019-01-07,0.0,0,14
2019-01-07,0.0,0,15
2019-01-07,0.0,0,16
2019-01-07,0.0,0,17
2019-01-07,0.0,0,18
2019-01-07,0.0,0,19
2019-01-07,0.0,0,20
2019-01-07,0.0,0,21
2019-01-07,0.0,0,22
2019-01-08,0.0,1,0
2019-01-08,0.0,1,1
2019-01-08,0.0,1,2
2019-01-08,0.0,1,3
2019-01-08,0.0,1,4
2019-01-08,0.0,2,5
2019-01-08,0.0,2,6
2019-01-08,0.0,3,7
2019-01-08,0.0,4,8
2019-01-08,0.0,5,9
2019-01-08,0.0,5,10
2019-01-08,0.0,5,11
2019-01-08,0.0,5,12
2019-01-08,0.0,5,13
2019-01-08,0.0,6,14
2019-01-08,0.0,6,15
2019-01-08,0.0,6,16
2019-01-08,0.0,6,17
2019-01-08,0.0,5,18
2019-01-08,0.0,5,19
2019-01-08,0.0,5,20
2019-01-08,0.0,5,21
2019-01-08,0.0,5,22
2019-01-13,0.0,-1,0
2019-01-13,0.0,-1,1
2019-01-13,0.0,-1,2
2019-01-13,0.0,-2,3
2019-01-13,0.0,-2,4
2019-01-13,0.0,-3,5
2019-01-13,0.0,-5,6
2019-01-13,0.0,-4,7
2019-01-13,0.0,-3,8
2019-01-13,0.0,-3,9
2019-01-13,0.0,-2,10
2019-01-13,0.0,-2,11
2019-01-13,0.0,-1,12
2019-01-13,0.0,-1,13
2019-01-13,0.0,0,14
2019-01-13,0.0,0,15
2019-01-13,0.0,-1,16
2019-01-13,0.0,-1,17
2019-01-13,0.0,-2,18
2019-01-13,0.0,-2,19
2019-01-13,0.0,-3,20
2019-01-13,0.0,-3,21
2019-01-13,0.0,-3,22
2019-01-14,0.0,-5,0
2019-01-14,0.0,-5,1
2019-01-14,0.0,-6,2
2019-01-14,0.0,-6,3
2019-01-14,0.0,-6,4
2019-01-14,0.0,-6,5
2019-01-14,0.0,-6,6
2019-01-14,0.0,-6,7
2019-01-14,0.0,-6,8
2019-01-14,0.0,-5,9
2019-01-14,0.0,-2,10
2019-01-14,0.0,-1,11
2019-01-14,0.0,0,12
2019-01-14,0.0,0,13
2019-01-14,0.0,1,14
2019-01-14,0.0,0,15
2019-01-14,0.0,0,16
2019-01-14,0.0,0,17
2019-01-14,0.0,0,18
2019-01-14,0.0,-1,19
2019-01-14,0.0,-3,20
2019-01-14,0.0,-3,21
2019-01-14,0.0,-3,22
2019-01-15,0.0,-4,0
2019-01-15,0.0,-3,1
2019-01-15,0.0,-4,2
2019-01-15,0.0,-5,3
2019-01-15,0.0,-4,4
2019-01-15,0.0,-4,5
2019-01-15,0.0,-6,6
2019-01-15,0.0,-5,7
2019-01-15,0.0,-3,8
2019-01-15,0.0,0,9
2019-01-15,0.0,0,10
2019-01-15,0.0,1,11
2019-01-15,0.0,1,12
2019-01-15,0.0,3,13
2019-01-15,0.0,2,14
2019-01-15,0.0,2,15
2019-01-15,0.0,1,16
2019-01-15,0.0,1,17
2019-01-15,0.0,1,18
2019-01-15,0.0,0,19
2019-01-15,0.0,0,20
2019-01-15,0.0,0,21
2019-01-15,0.0,-1,22
2019-01-16,0.0,-3,0
2019-01-16,0.0,-4,1
2019-01-16,0.0,-3,2
2019-01-16,0.0,-4,3
2019-01-16,0.0,-4,4
2019-01-16,0.0,-3,5
2019-01-16,0.0,-2,6
2019-01-16,0.0,-2,7
2019-01-16,0.0,-1,8
2019-01-16,0.0,0,9
2019-01-16,0.0,1,10
2019-01-16,0.0,2,11
2019-01-16,0.0,2,12
2019-01-16,0.0,2,13
2019-01-16,0.0,3,14
2019-01-16,0.0,3,15
2019-01-16,0.0,3,16
2019-01-16,0.0,3,17
2019-01-16,0.0,3,18
2019-01-16,0.0,2,19
2019-01-16,0.0,2,20
2019-01-16,0.0,2,21
2019-01-16,0.0,2,22
2019-01-26,0.0,-3,0
2019-01-26,0.0,-3,1
2019-01-26,0.0,-4,2
2019-01-26,0.0,-4,3
2019-01-26,0.0,-4,4
2019-01-26,0.0,-5,5
2019-01-26,0.0,-5,6
2019-01-26,0.0,-4,7
2019-01-26,0.0,-3,8
2019-01-26,0.0,-2,9
2019-01-26,0.0,0,10
2019-01-26,0.0,0,11
2019-01-26,0.0,1,12
2019-01-26,0.0,1,13
2019-01-26,0.0,2,14
2019-01-26,0.0,1,15
2019-01-26,0.0,0,16
2019-01-26,0.0,1,17
2019-01-26,0.0,0,18
2019-01-26,0.0,0,19
2019-01-26,0.0,0,20
2019-01-26,0.0,0,21
2019-01-26,0.0,0,22
2019-02-09,0.0,0,0
2019-02-09,0.0,-1,1
2019-02-09,0.0,-2,2
2019-02-09,0.0,-2,3
2019-02-09,0.0,-3,4
2019-02-09,0.0,-3,5
2019-02-09,0.0,-4,6
2019-02-09,0.0,-4,7
2019-02-09,0.0,-3,8
2019-02-09,0.0,-2,9
2019-02-09,0.0,-1,10
2019-02-09,0.0,0,11
2019-02-09,0.0,0,12
2019-02-09,0.0,0,13
2019-02-09,0.0,1,14
2019-02-09,0.0,0,15
2019-02-09,0.0,0,16
2019-02-09,0.0,-1,17
2019-02-09,0.0,-1,18
2019-02-09,0.0,-2,19
2019-02-09,0.0,-2,20
2019-02-09,0.0,-2,21
2019-02-09,0.0,-3,22
2019-02-15,0.0,5,0
2019-02-15,0.0,5,1
2019-02-15,0.0,5,2
2019-02-15,0.0,5,3
2019-02-15,0.0,6,4
2019-02-15,0.0,6,5
2019-02-15,0.0,7,6
2019-02-15,0.0,8,7
2019-02-15,0.0,9,8
2019-02-15,0.0,10,9
2019-02-15,0.0,11,10
2019-02-15,0.0,12,11
2019-02-15,0.0,13,12
2019-02-15,0.0,15,13
2019-02-15,0.0,17,14
2019-02-15,0.0,16,15
2019-02-15,0.0,15,16
2019-02-15,0.0,14,17
2019-02-15,0.0,13,18
2019-02-15,0.0,13,19
2019-02-15,0.0,13,20
2019-02-15,0.0,13,21
2019-02-15,0.0,12,22
2019-02-17,0.0,-1,0
2019-02-17,0.0,-1,1
2019-02-17,0.0,-2,2
2019-02-17,0.0,-2,3
2019-02-17,0.0,-3,4
2019-02-17,0.0,-3,5
2019-02-17,0.0,-5,6
2019-02-17,0.0,-2,7
2019-02-17,0.0,-1,8
2019-02-17,0.0,0,9
2019-02-17,0.0,0,10
2019-02-17,0.0,1,11
2019-02-17,0.0,2,12
2019-02-17,0.0,2,13
2019-02-17,0.0,2,14
2019-02-17,0.0,1,15
2019-02-17,0.0,1,16
2019-02-17,0.0,1,17
2019-02-17,0.0,1,18
2019-02-17,0.0,1,19
2019-02-17,0.0,1,20
2019-02-17,0.0,1,21
2019-02-17,0.0,1,22
2019-03-02,0.0,0,0
2019-03-02,0.1,0,1
2019-03-02,0.0,0,2
2019-03-02,0.1,0,3
2019-03-02,0.0,-1,4
2019-03-02,0.1,-1,5
2019-03-02,0.0,-1,6
2019-03-02,0.0,0,7
2019-03-02,0.0,0,8
2019-03-02,0.0,0,9
2019-03-02,0.0,1,10
2019-03-02,0.0,1,11
2019-03-02,0.0,2,12
2019-03-02,0.0,3,13
2019-03-02,0.0,3,14
2019-03-02,0.0,3,15
2019-03-02,0.0,3,16
2019-03-02,0.0,3,17
2019-03-02,0.0,3,18
2019-03-02,0.0,3,19
2019-03-02,0.0,3,20
2019-03-02,0.0,3,21
2019-03-02,0.0,3,22
2019-03-06,0.0,-5,0
2019-03-06,0.0,-5,1
2019-03-06,0.0,-5,2
2019-03-06,0.0,-6,3
2019-03-06,0.0,-7,4
2019-03-06,0.0,-7,5
2019-03-06,0.0,-7,6
2019-03-06,0.0,-7,7
2019-03-06,0.0,-6,8
2019-03-06,0.0,-5,9
2019-03-06,0.0,-4,10
2019-03-06,0.0,-4,11
2019-03-06,0.0,-3,12
2019-03-06,0.0,-3,13
2019-03-06,0.0,-3,14
2019-03-06,0.0,-3,15
2019-03-06,0.0,-3,16
2019-03-06,0.0,-4,17
2019-03-06,0.0,-5,18
2019-03-06,0.0,-5,19
2019-03-06,0.0,-5,20
2019-03-06,0.0,-6,21
2019-03-06,0.0,-6,22
2019-03-08,0.0,-4,0
2019-03-08,0.0,-4,1
2019-03-08,0.0,-3,2
2019-03-08,0.0,-5,3
2019-03-08,0.0,-5,4
2019-03-08,0.0,-5,5
2019-03-08,0.0,-5,6
2019-03-08,0.0,-3,7
2019-03-08,0.0,-2,8
2019-03-08,0.0,0,9
2019-03-08,0.0,0,10
2019-03-08,0.0,1,11
2019-03-08,0.0,2,12
2019-03-08,0.0,2,13
2019-03-08,0.0,3,14
2019-03-08,0.0,3,15
2019-03-08,0.0,2,16
2019-03-08,0.0,2,17
2019-03-08,0.0,2,18
2019-03-08,0.0,2,19
2019-03-08,0.0,2,20
2019-03-08,0.0,2,21
2019-03-08,0.0,2,22
2019-03-11,0.0,5,11
2019-03-11,0.0,5,0
2019-03-11,0.0,7,1
2019-03-11,0.0,6,2
2019-03-11,0.0,6,3
2019-03-11,0.0,5,4
2019-03-11,0.0,5,5
2019-03-11,0.0,5,6
2019-03-11,0.0,6,7
2019-03-11,0.0,7,8
2019-03-11,0.0,8,9
2019-03-11,0.0,10,10
2019-03-11,0.0,11,12
2019-03-11,0.0,11,13
2019-03-11,0.0,11,14
2019-03-11,0.0,12,15
2019-03-11,0.0,11,16
2019-03-11,0.0,11,17
2019-03-11,0.0,10,18
2019-03-11,0.0,9,19
2019-03-11,0.0,10,20
2019-03-11,0.0,9,21
2019-03-11,0.0,6,22
2019-03-25,0.0,12,11
2019-03-25,0.0,11,0
2019-03-25,0.0,10,1
2019-03-25,0.0,11,2
2019-03-25,0.0,12,3
2019-03-25,0.0,11,4
2019-03-25,0.0,10,5
2019-03-25,0.0,11,6
2019-03-25,0.0,11,7
2019-03-25,0.0,10,8
2019-03-25,0.0,9,9
2019-03-25,0.0,8,10
2019-03-25,0.0,9,12
2019-03-25,0.0,10,13
2019-03-25,0.0,10,14
2019-03-25,0.0,10,15
2019-03-25,0.0,9,16
2019-03-25,0.0,9,17
2019-03-25,0.0,8,18
2019-03-25,0.0,7,19
2019-03-25,0.0,8,20
2019-03-25,0.0,8,21
2019-03-25,0.0,7,22
2019-03-29,0.0,8,11
2019-03-29,0.0,8,0
2019-03-29,0.0,8,1
2019-03-29,0.0,8,2
2019-03-29,0.0,8,3
2019-03-29,0.0,8,4
2019-03-29,0.0,8,5
2019-03-29,0.0,9,6
2019-03-29,0.0,9,7
2019-03-29,0.0,10,8
2019-03-29,0.0,11,9
2019-03-29,0.0,12,10
2019-03-29,0.0,13,12
2019-03-29,0.0,13,13
2019-03-29,0.0,12,14
2019-03-29,0.0,13,15
2019-03-29,0.0,14,16
2019-03-29,0.0,14,17
2019-03-29,0.0,13,18
2019-03-29,0.0,13,19
2019-03-29,0.0,12,20
2019-03-29,0.0,12,21
2019-03-29,0.0,12,22
2019-03-31,0.0,14,11
2019-03-31,0.0,14,0
2019-03-31,0.0,11,1
2019-03-31,0.0,14,2
2019-03-31,0.0,10,3
2019-03-31,0.0,10,4
2019-03-31,0.0,13,5
2019-03-31,0.0,13,6
2019-03-31,0.0,15,7
2019-03-31,0.0,16,8
2019-03-31,0.0,17,9
2019-03-31,0.0,15,10
2019-03-31,0.0,11,12
2019-03-31,0.0,8,13
2019-03-31,0.0,8,14
2019-03-31,0.0,10,15
2019-03-31,0.0,10,16
2019-03-31,0.0,8,17
2019-03-31,0.0,7,18
2019-03-31,0.0,6,19
2019-03-31,0.0,6,20
2019-03-31,0.0,5,21
2019-03-31,0.0,4,22
2019-04-02,0.0,3,11
2019-04-02,0.0,3,0
2019-04-02,0.0,3,1
2019-04-02,0.0,3,2
2019-04-02,0.0,4,3
2019-04-02,0.0,4,4
2019-04-02,0.0,1,5
2019-04-02,0.0,5,6
2019-04-02,0.0,7,7
2019-04-02,0.0,7,8
2019-04-02,0.0,8,9
2019-04-02,0.0,8,10
2019-04-02,0.0,8,12
2019-04-02,0.0,8,13
2019-04-02,0.0,8,14
2019-04-02,0.0,7,15
2019-04-02,0.0,7,16
2019-04-02,0.0,7,17
2019-04-02,0.0,6,18
2019-04-02,0.0,7,19
2019-04-02,0.0,6,20
2019-04-02,0.0,6,21
2019-04-02,0.0,5,22
2019-04-05,0.0,6,11
2019-04-05,0.0,6,0
2019-04-05,0.0,5,1
2019-04-05,0.0,4,2
2019-04-05,0.0,4,3
2019-04-05,0.0,4,4
2019-04-05,0.0,4,5
2019-04-05,0.0,5,6
2019-04-05,0.0,5,7
2019-04-05,0.0,5,8
2019-04-05,0.0,5,9
2019-04-05,0.0,5,10
2019-04-05,0.0,5,12
2019-04-05,0.0,4,13
2019-04-05,0.0,4,14
2019-04-05,0.0,4,15
2019-04-05,0.0,3,16
2019-04-05,0.0,4,17
2019-04-05,0.0,4,18
2019-04-05,0.0,4,19
2019-04-05,0.0,4,20
2019-04-05,0.0,4,21
2019-04-05,0.0,4,22
2019-04-09,0.0,11,11
2019-04-09,0.0,10,0
2019-04-09,0.0,10,1
2019-04-09,0.0,9,2
2019-04-09,0.0,8,3
2019-04-09,0.0,8,4
2019-04-09,0.0,8,5
2019-04-09,0.0,8,6
2019-04-09,0.0,10,7
2019-04-09,0.0,11,8
2019-04-09,0.0,9,9
2019-04-09,0.0,8,10
2019-04-09,0.0,8,12
2019-04-09,0.0,7,13
2019-04-09,0.0,7,14
2019-04-09,0.0,7,15
2019-04-09,0.0,7,16
2019-04-09,0.0,7,17
2019-04-09,0.0,7,18
2019-04-09,0.0,8,19
2019-04-09,0.0,8,20
2019-04-09,0.0,8,21
2019-04-09,0.0,9,22
2019-04-10,0.0,8,11
2019-04-10,0.0,7,0
2019-04-10,0.0,9,1
2019-04-10,0.0,8,2
2019-04-10,0.0,8,3
2019-04-10,0.0,8,4
2019-04-10,0.0,8,5
2019-04-10,0.0,10,6
2019-04-10,0.0,11,7
2019-04-10,0.0,12,8
2019-04-10,0.0,13,9
2019-04-10,0.0,14,10
2019-04-10,0.0,15,12
2019-04-10,0.0,15,13
2019-04-10,0.0,15,14
2019-04-10,0.0,15,15
2019-04-10,0.0,14,16
2019-04-10,0.0,12,17
2019-04-10,0.0,11,18
2019-04-10,0.0,10,19
2019-04-10,0.0,8,20
2019-04-10,0.0,7,21
2019-04-10,0.0,7,22
2019-04-16,0.0,8,11
2019-04-16,0.0,7,0
2019-04-16,0.0,7,1
2019-04-16,0.0,6,2
2019-04-16,0.0,6,3
2019-04-16,0.0,3,4
2019-04-16,0.0,4,5
2019-04-16,0.0,7,6
2019-04-16,0.0,9,7
2019-04-16,0.0,11,8
2019-04-16,0.0,13,9
2019-04-16,0.0,15,10
2019-04-16,0.0,17,12
2019-04-16,0.0,18,13
2019-04-16,0.0,17,14
2019-04-16,0.0,17,15
2019-04-16,0.0,17,16
2019-04-16,0.0,16,17
2019-04-16,0.0,15,18
2019-04-16,0.0,14,19
2019-04-16,0.0,13,20
2019-04-16,0.0,13,21
2019-04-16,0.0,12,22
2019-04-29,0.0,7,11
2019-04-29,0.0,6,0
2019-04-29,0.0,5,1
2019-04-29,0.0,4,2
2019-04-29,0.0,3,3
2019-04-29,0.0,2,4
2019-04-29,0.0,5,5
2019-04-29,0.0,8,6
2019-04-29,0.0,10,7
2019-04-29,0.0,10,8
2019-04-29,0.0,12,9
2019-04-29,0.0,12,10
2019-04-29,0.0,13,12
2019-04-29,0.0,13,13
2019-04-29,0.0,12,14
2019-04-29,0.0,12,15
2019-04-29,0.0,11,16
2019-04-29,0.0,10,17
2019-04-29,0.0,10,18
2019-04-29,0.0,10,19
2019-04-29,0.0,10,20
2019-04-29,0.0,10,21
2019-04-29,0.0,9,22
2019-05-04,0.0,12,11
2019-05-04,0.0,12,0
2019-05-04,0.0,12,1
2019-05-04,0.0,12,2
2019-05-04,0.0,12,3
2019-05-04,0.0,12,4
2019-05-04,0.0,12,5
2019-05-04,0.0,12,6
2019-05-04,0.0,13,7
2019-05-04,0.0,15,8
2019-05-04,0.0,15,9
2019-05-04,0.0,15,10
2019-05-04,0.0,16,12
2019-05-04,0.0,19,13
2019-05-04,0.0,20,14
2019-05-04,0.0,20,15
2019-05-04,0.0,20,16
2019-05-04,0.0,18,17
2019-05-04,0.0,15,18
2019-05-04,0.0,14,19
2019-05-04,0.0,13,20
2019-05-04,0.0,13,21
2019-05-04,0.0,13,22
2019-05-09,0.0,14,11
2019-05-09,0.0,13,0
2019-05-09,0.0,13,1
2019-05-09,0.0,13,2
2019-05-09,0.0,13,3
2019-05-09,0.0,12,4
2019-05-09,0.0,12,5
2019-05-09,0.0,13,6
2019-05-09,0.0,13,7
2019-05-09,0.0,14,8
2019-05-09,0.0,14,9
2019-05-09,0.0,13,10
2019-05-09,0.0,14,12
2019-05-09,0.0,14,13
2019-05-09,0.0,13,14
2019-05-09,0.0,13,15
2019-05-09,0.0,12,16
2019-05-09,0.0,12,17
2019-05-09,0.0,12,18
2019-05-09,0.0,13,19
2019-05-09,0.0,13,20
2019-05-09,0.0,13,21
2019-05-09,0.0,13,22
2019-05-10,0.0,12,11
2019-05-10,0.0,12,0
2019-05-10,0.0,12,1
2019-05-10,0.0,13,2
2019-05-10,0.0,13,3
2019-05-10,0.0,14,4
2019-05-10,0.0,15,5
2019-05-10,0.0,15,6
2019-05-10,0.0,16,7
2019-05-10,0.0,16,8
2019-05-10,0.0,17,9
2019-05-10,0.0,19,10
2019-05-10,0.0,20,12
2019-05-10,0.0,23,13
2019-05-10,0.0,24,14
2019-05-10,0.0,25,15
2019-05-10,0.0,26,16
2019-05-10,0.0,25,17
2019-05-10,0.0,23,18
2019-05-10,0.0,21,19
2019-05-10,0.0,21,20
2019-05-10,0.0,21,21
2019-05-10,0.0,20,22
2019-05-12,0.0,15,11
2019-05-12,0.0,13,0
2019-05-12,0.1,12,1
2019-05-12,0.0,12,2
2019-05-12,0.1,11,3
2019-05-12,0.1,10,4
2019-05-12,0.0,10,5
2019-05-12,0.0,10,6
2019-05-12,0.0,9,7
2019-05-12,0.1,9,8
2019-05-12,0.1,9,9
2019-05-12,0.1,9,10
2019-05-12,0.2,8,12
2019-05-12,0.2,8,13
2019-05-12,0.2,8,14
2019-05-12,0.0,8,15
2019-05-12,0.0,8,16
2019-05-12,0.0,8,17
2019-05-12,0.0,8,18
2019-05-12,0.0,7,19
2019-05-12,0.0,7,20
2019-05-12,0.0,6,21
2019-05-12,0.0,6,22
2019-05-15,0.0,8,11
2019-05-15,0.0,8,0
2019-05-15,0.0,8,1
2019-05-15,0.0,7,2
2019-05-15,0.0,7,3
2019-05-15,0.0,7,4
2019-05-15,0.0,8,5
2019-05-15,0.0,10,6
2019-05-15,0.0,11,7
2019-05-15,0.0,13,8
2019-05-15,0.0,15,9
2019-05-15,0.0,16,10
2019-05-15,0.0,20,12
2019-05-15,0.0,21,13
2019-05-15,0.0,21,14
2019-05-15,0.0,21,15
2019-05-15,0.0,21,16
2019-05-15,0.0,21,17
2019-05-15,0.0,20,18
2019-05-15,0.0,18,19
2019-05-15,0.0,18,20
2019-05-15,0.0,17,21
2019-05-15,0.0,17,22
2019-05-20,0.0,21,11
2019-05-20,0.0,21,0
2019-05-20,0.0,21,1
2019-05-20,0.0,21,2
2019-05-20,0.0,21,3
2019-05-20,0.0,21,4
2019-05-20,0.0,21,5
2019-05-20,0.0,22,6
2019-05-20,0.0,23,7
2019-05-20,0.0,27,8
2019-05-20,0.0,28,9
2019-05-20,0.0,28,10
2019-05-20,0.0,30,12
2019-05-20,0.0,28,13
2019-05-20,0.0,31,14
2019-05-20,0.0,31,15
2019-05-20,0.0,30,16
2019-05-20,0.0,30,17
2019-05-20,0.0,28,18
2019-05-20,0.0,27,19
2019-05-20,0.0,26,20
2019-05-20,0.0,25,21
2019-05-20,0.0,23,22
2019-05-21,0.0,20,11
2019-05-21,0.0,18,0
2019-05-21,0.0,17,1
2019-05-21,0.0,16,2
2019-05-21,0.0,16,3
2019-05-21,0.0,15,4
2019-05-21,0.0,15,5
2019-05-21,0.0,15,6
2019-05-21,0.0,15,7
2019-05-21,0.0,16,8
2019-05-21,0.0,17,9
2019-05-21,0.0,18,10
2019-05-21,0.0,20,12
2019-05-21,0.0,22,13
2019-05-21,0.0,23,14
2019-05-21,0.0,22,15
2019-05-21,0.0,22,16
2019-05-21,0.0,21,17
2019-05-21,0.0,20,18
2019-05-21,0.0,18,19
2019-05-21,0.0,17,20
2019-05-21,0.0,17,21
2019-05-21,0.0,16,22
2019-05-22,0.0,16,11
2019-05-22,0.0,15,0
2019-05-22,0.0,14,1
2019-05-22,0.0,13,2
2019-05-22,0.0,12,3
2019-05-22,0.0,13,4
2019-05-22,0.0,14,5
2019-05-22,0.0,16,6
2019-05-22,0.0,18,7
2019-05-22,0.0,20,8
2019-05-22,0.0,20,9
2019-05-22,0.0,21,10
2019-05-22,0.0,22,12
2019-05-22,0.0,23,13
2019-05-22,0.0,23,14
2019-05-22,0.0,24,15
2019-05-22,0.0,23,16
2019-05-22,0.0,22,17
2019-05-22,0.0,21,18
2019-05-22,0.0,20,19
2019-05-22,0.0,19,20
2019-05-22,0.0,18,21
2019-05-22,0.0,18,22
2019-05-23,0.0,18,11
2019-05-23,0.0,17,0
2019-05-23,0.0,17,1
2019-05-23,0.0,17,2
2019-05-23,0.0,16,3
2019-05-23,0.0,16,4
2019-05-23,0.1,13,5
2019-05-23,0.1,13,6
2019-05-23,0.1,14,7
2019-05-23,0.0,16,8
2019-05-23,0.0,16,9
2019-05-23,0.0,17,10
2019-05-23,0.0,22,12
2019-05-23,0.0,23,13
2019-05-23,0.0,22,14
2019-05-23,0.0,21,15
2019-05-23,0.0,20,16
2019-05-23,0.0,20,17
2019-05-23,0.0,20,18
2019-05-23,0.0,19,19
2019-05-23,0.0,19,20
2019-05-23,0.0,20,21
2019-05-23,0.0,20,22
2019-05-24,0.0,20,11
2019-05-24,0.0,20,0
2019-05-24,0.0,20,1
2019-05-24,0.0,19,2
2019-05-24,0.0,20,3
2019-05-24,0.0,19,4
2019-05-24,0.0,20,5
2019-05-24,0.0,20,6
2019-05-24,0.0,21,7
2019-05-24,0.0,22,8
2019-05-24,0.0,23,9
2019-05-24,0.0,23,10
2019-05-24,0.0,24,12
2019-05-24,0.0,24,13
2019-05-24,0.0,23,14
2019-05-24,0.0,23,15
2019-05-24,0.0,23,16
2019-05-24,0.0,22,17
2019-05-24,0.0,21,18
2019-05-24,0.0,19,19
2019-05-24,0.0,18,20
2019-05-24,0.0,17,21
2019-05-24,0.0,17,22
2019-05-25,0.0,16,11
2019-05-25,0.0,16,0
2019-05-25,0.0,14,1
2019-05-25,0.0,15,2
2019-05-25,0.0,14,3
2019-05-25,0.0,13,4
2019-05-25,0.0,14,5
2019-05-25,0.0,15,6
2019-05-25,0.0,16,7
2019-05-25,0.0,18,8
2019-05-25,0.0,18,9
2019-05-25,0.0,20,10
2019-05-25,0.0,20,12
2019-05-25,0.0,20,13
2019-05-25,0.0,20,14
2019-05-25,0.0,20,15
2019-05-25,0.0,20,16
2019-05-25,0.0,19,17
2019-05-25,0.0,18,18
2019-05-25,0.0,17,19
2019-05-25,0.0,17,20
2019-05-25,0.0,17,21
2019-05-25,0.0,17,22
2019-05-27,0.0,22,11
2019-05-27,0.0,21,0
2019-05-27,0.0,21,1
2019-05-27,0.0,20,2
2019-05-27,0.0,19,3
2019-05-27,0.0,18,4
2019-05-27,0.0,19,5
2019-05-27,0.0,21,6
2019-05-27,0.0,21,7
2019-05-27,0.0,23,8
2019-05-27,0.0,23,9
2019-05-27,0.0,25,10
2019-05-27,0.0,26,12
2019-05-27,0.0,27,13
2019-05-27,0.0,25,14
2019-05-27,0.0,26,15
2019-05-27,0.0,26,16
2019-05-27,0.0,27,17
2019-05-27,0.0,26,18
2019-05-27,0.0,25,19
2019-05-27,0.0,24,20
2019-05-27,0.0,21,21
2019-05-27,0.0,20,22
2019-05-29,0.1,14,18
2019-05-29,0.0,14,19
2019-05-29,0.0,15,20
2019-05-29,0.0,15,21
2019-05-29,0.0,15,22
2019-05-31,0.1,18,11
2019-05-31,0.0,18,0
2019-05-31,0.0,18,1
2019-05-31,0.0,17,2
2019-05-31,0.0,17,3
2019-05-31,0.0,17,4
2019-05-31,0.0,18,5
2019-05-31,0.0,20,6
2019-05-31,0.0,22,7
2019-05-31,0.0,23,8
2019-05-31,0.0,24,9
2019-05-31,0.0,25,10
2019-05-31,in,26,12
2019-05-31,0.0,26,13
2019-05-31,0.0,27,14
2019-05-31,0.0,27,15
2019-05-31,0.0,26,16
2019-05-31,0.0,26,17
2019-05-31,0.0,25,18
2019-05-31,0.0,24,19
2019-05-31,0.0,23,20
